Datetime,Close
2022-12-09 14:30:00+00:00,127.75
2022-12-09 15:30:00+00:00,128.00999450683594
2022-12-09 16:30:00+00:00,128.32000732421875
2022-12-09 17:30:00+00:00,127.94999694824219
2022-12-09 18:30:00+00:00,128.4199981689453
2022-12-09 19:30:00+00:00,128.00999450683594
2022-12-09 20:30:00+00:00,127.05000305175781
2022-12-12 14:30:00+00:00,127.04499816894531
2022-12-12 15:30:00+00:00,127.68000030517578
2022-12-12 16:30:00+00:00,127.51000213623047
2022-12-12 17:30:00+00:00,127.1500015258789
2022-12-12 18:30:00+00:00,127.73999786376953
2022-12-12 19:30:00+00:00,128.7949981689453
2022-12-12 20:30:00+00:00,128.69000244140625
2022-12-13 14:30:00+00:00,132.2550048828125
2022-12-13 15:30:00+00:00,131.47999572753906
2022-12-13 16:30:00+00:00,130.10000610351562
2022-12-13 17:30:00+00:00,130.74000549316406
2022-12-13 18:30:00+00:00,130.8300018310547
2022-12-13 19:30:00+00:00,130.8249969482422
2022-12-13 20:30:00+00:00,130.75
2022-12-14 14:30:00+00:00,132.1300048828125
2022-12-14 15:30:00+00:00,132.13999938964844
2022-12-14 16:30:00+00:00,131.88499450683594
2022-12-14 17:30:00+00:00,131.8699951171875
2022-12-14 18:30:00+00:00,131.3800048828125
2022-12-14 19:30:00+00:00,130.9550018310547
2022-12-14 20:30:00+00:00,131.64999389648438
2022-12-15 14:30:00+00:00,126.97000122070312
2022-12-15 15:30:00+00:00,125.87999725341797
2022-12-15 16:30:00+00:00,125.73999786376953
2022-12-15 17:30:00+00:00,125.49500274658203
2022-12-15 18:30:00+00:00,125.57499694824219
2022-12-15 19:30:00+00:00,126.25
2022-12-15 20:30:00+00:00,126.6500015258789
2022-12-16 14:30:00+00:00,123.55000305175781
2022-12-16 15:30:00+00:00,124.43000030517578
2022-12-16 16:30:00+00:00,123.36499786376953
2022-12-16 17:30:00+00:00,124.08000183105469
2022-12-16 18:30:00+00:00,125.26000213623047
2022-12-16 19:30:00+00:00,125.51499938964844
2022-12-16 20:30:00+00:00,124.4000015258789
2022-12-19 14:30:00+00:00,125.63999938964844
2022-12-19 15:30:00+00:00,125.21499633789062
2022-12-19 16:30:00+00:00,125.22000122070312
2022-12-19 17:30:00+00:00,124.9000015258789
2022-12-19 18:30:00+00:00,124.18000030517578
2022-12-19 19:30:00+00:00,124.47000122070312
2022-12-19 20:30:00+00:00,125.33999633789062
2022-12-20 14:30:00+00:00,124.04000091552734
2022-12-20 15:30:00+00:00,123.3499984741211
2022-12-20 16:30:00+00:00,123.72000122070312
2022-12-20 17:30:00+00:00,123.95249938964844
2022-12-20 18:30:00+00:00,124.3499984741211
2022-12-20 19:30:00+00:00,124.18499755859375
2022-12-20 20:30:00+00:00,124.81999969482422
2022-12-21 14:30:00+00:00,125.06999969482422
2022-12-21 15:30:00+00:00,125.16000366210938
2022-12-21 16:30:00+00:00,125.16000366210938
2022-12-21 17:30:00+00:00,125.21499633789062
2022-12-21 18:30:00+00:00,125.93000030517578
2022-12-21 19:30:00+00:00,125.5999984741211
2022-12-21 20:30:00+00:00,126.04000091552734
2022-12-22 14:30:00+00:00,123.53500366210938
2022-12-22 15:30:00+00:00,123.23999786376953
2022-12-22 16:30:00+00:00,122.8499984741211
2022-12-22 17:30:00+00:00,122.3499984741211
2022-12-22 18:30:00+00:00,123.4000015258789
2022-12-22 19:30:00+00:00,124.75
2022-12-22 20:30:00+00:00,124.86000061035156
2022-12-23 14:30:00+00:00,124.45999908447266
2022-12-23 15:30:00+00:00,124.63999938964844
2022-12-23 16:30:00+00:00,124.77999877929688
2022-12-23 17:30:00+00:00,124.55000305175781
2022-12-23 18:30:00+00:00,124.47000122070312
2022-12-23 19:30:00+00:00,124.75
2022-12-23 20:30:00+00:00,124.88999938964844
2022-12-27 14:30:00+00:00,126.08999633789062
2022-12-27 15:30:00+00:00,126.31999969482422
2022-12-27 16:30:00+00:00,126.38800048828125
2022-12-27 17:30:00+00:00,126.19000244140625
2022-12-27 18:30:00+00:00,125.66000366210938
2022-12-27 19:30:00+00:00,126.29000091552734
2022-12-27 20:30:00+00:00,126.47000122070312
2022-12-28 14:30:00+00:00,126.38999938964844
2022-12-28 15:30:00+00:00,126.0199966430664
2022-12-28 16:30:00+00:00,125.20500183105469
2022-12-28 17:30:00+00:00,125.58999633789062
2022-12-28 18:30:00+00:00,125.11000061035156
2022-12-28 19:30:00+00:00,124.81999969482422
2022-12-28 20:30:00+00:00,124.69999694824219
2022-12-29 14:30:00+00:00,126.05000305175781
2022-12-29 15:30:00+00:00,126.47000122070312
2022-12-29 16:30:00+00:00,127.41999816894531
2022-12-29 17:30:00+00:00,127.69999694824219
2022-12-29 18:30:00+00:00,127.54000091552734
2022-12-29 19:30:00+00:00,127.23999786376953
2022-12-29 20:30:00+00:00,127.48999786376953
2022-12-30 14:30:00+00:00,126.95999908447266
2022-12-30 15:30:00+00:00,127.08999633789062
2022-12-30 16:30:00+00:00,127.16000366210938
2022-12-30 17:30:00+00:00,126.56999969482422
2022-12-30 18:30:00+00:00,126.44000244140625
2022-12-30 19:30:00+00:00,126.4000015258789
2022-12-30 20:30:00+00:00,126.9800033569336
2023-01-03 14:30:00+00:00,127.45999908447266
2023-01-03 15:30:00+00:00,127.69000244140625
2023-01-03 16:30:00+00:00,128.02999877929688
2023-01-03 17:30:00+00:00,128.5800018310547
2023-01-03 18:30:00+00:00,128.30999755859375
2023-01-03 19:30:00+00:00,128.71499633789062
2023-01-03 20:30:00+00:00,128.5800018310547
2023-01-04 14:30:00+00:00,131.14500427246094
2023-01-04 15:30:00+00:00,131.0800018310547
2023-01-04 16:30:00+00:00,131.43499755859375
2023-01-04 17:30:00+00:00,132.56500244140625
2023-01-04 18:30:00+00:00,131.39999389648438
2023-01-04 19:30:00+00:00,131.8000030517578
2023-01-04 20:30:00+00:00,131.97999572753906
2023-01-05 14:30:00+00:00,131.69500732421875
2023-01-05 15:30:00+00:00,132.19000244140625
2023-01-05 16:30:00+00:00,132.24000549316406
2023-01-05 17:30:00+00:00,132.88499450683594
2023-01-05 18:30:00+00:00,132.75999450683594
2023-01-05 19:30:00+00:00,133.4600067138672
2023-01-05 20:30:00+00:00,134.3800048828125
2023-01-06 14:30:00+00:00,137.80999755859375
2023-01-06 15:30:00+00:00,138.4949951171875
2023-01-06 16:30:00+00:00,138.52000427246094
2023-01-06 17:30:00+00:00,139.33999633789062
2023-01-06 18:30:00+00:00,139.91000366210938
2023-01-06 19:30:00+00:00,139.3800048828125
2023-01-06 20:30:00+00:00,140.33999633789062
2023-01-09 14:30:00+00:00,140.17999267578125
2023-01-09 15:30:00+00:00,141.52000427246094
2023-01-09 16:30:00+00:00,141.35499572753906
2023-01-09 17:30:00+00:00,140.7899932861328
2023-01-09 18:30:00+00:00,140.25999450683594
2023-01-09 19:30:00+00:00,139.2550048828125
2023-01-09 20:30:00+00:00,139.10000610351562
2023-01-10 14:30:00+00:00,139.49000549316406
2023-01-10 15:30:00+00:00,139.41000366210938
2023-01-10 16:30:00+00:00,139.94000244140625
2023-01-10 17:30:00+00:00,140.1699981689453
2023-01-10 18:30:00+00:00,140.0399932861328
2023-01-10 19:30:00+00:00,139.44000244140625
2023-01-10 20:30:00+00:00,139.4499969482422
2023-01-11 14:30:00+00:00,136.47500610351562
2023-01-11 15:30:00+00:00,135.8800048828125
2023-01-11 16:30:00+00:00,136.38999938964844
2023-01-11 17:30:00+00:00,136.58999633789062
2023-01-11 18:30:00+00:00,135.71499633789062
2023-01-11 19:30:00+00:00,136.27000427246094
2023-01-11 20:30:00+00:00,136.77000427246094
2023-01-12 14:30:00+00:00,138.625
2023-01-12 15:30:00+00:00,138.19000244140625
2023-01-12 16:30:00+00:00,139.4499969482422
2023-01-12 17:30:00+00:00,138.64999389648438
2023-01-12 18:30:00+00:00,138.78860473632812
