Datetime,Actual,Predicted
2024-05-03 16:30:00+00:00,19.09939956665039,19.110953955552556
2024-05-03 17:30:00+00:00,19.084999084472656,19.107783182371506
2024-05-03 18:30:00+00:00,19.065000534057617,19.096159005763976
2024-05-03 19:30:00+00:00,19.15999984741211,19.07227085847263
2024-05-06 13:30:00+00:00,19.53499984741211,19.16717351006856
2024-05-06 14:30:00+00:00,19.565000534057617,19.54453756305188
2024-05-06 15:30:00+00:00,19.690000534057617,19.588582435425028
2024-05-06 16:30:00+00:00,19.70499992370605,19.706764017711585
2024-05-06 17:30:00+00:00,19.790000915527344,19.717922849204992
2024-05-06 18:30:00+00:00,19.684999465942383,19.804687853288442
2024-05-06 19:30:00+00:00,19.709999084472656,19.697204296458043
2024-05-07 13:30:00+00:00,19.905000686645508,19.717585735998075
2024-05-07 14:30:00+00:00,19.790000915527344,19.911056622616066
2024-05-07 15:30:00+00:00,19.700000762939453,19.807804494474553
2024-05-07 16:30:00+00:00,19.68000030517578,19.708339442615515
2024-05-07 17:30:00+00:00,19.649999618530277,19.682394893397845
2024-05-07 18:30:00+00:00,19.739999771118164,19.658058815476878
2024-05-07 19:30:00+00:00,19.700000762939453,19.745939853673963
2024-05-08 13:30:00+00:00,19.690000534057617,19.710532281756212
2024-05-08 14:30:00+00:00,19.815000534057617,19.699108654414314
2024-05-08 15:30:00+00:00,19.834999084472656,19.821107992630836
2024-05-08 16:30:00+00:00,19.81999969482422,19.848634534668943
2024-05-08 17:30:00+00:00,19.93000030517578,19.831878744780486
2024-05-08 18:30:00+00:00,19.88999938964844,19.937477731707922
2024-05-08 19:30:00+00:00,19.88999938964844,19.903418228676664
2024-05-09 13:30:00+00:00,19.770000457763672,19.899954376533152
2024-05-09 14:30:00+00:00,19.725000381469727,19.77774499247981
2024-05-09 15:30:00+00:00,19.649999618530277,19.730640156972754
2024-05-09 16:30:00+00:00,19.540000915527344,19.65422441527991
2024-05-09 17:30:00+00:00,19.399999618530277,19.54573964776653
2024-05-09 18:30:00+00:00,19.56999969482422,19.402530559583155
2024-05-09 19:30:00+00:00,19.614999771118164,19.570016626178937
2024-05-10 13:30:00+00:00,19.559999465942383,19.62581771019574
2024-05-10 14:30:00+00:00,19.61000061035156,19.5736409184058
2024-05-10 15:30:00+00:00,19.46999931335449,19.61538624336705
2024-05-10 16:30:00+00:00,19.43000030517578,19.480836350803543
2024-05-10 17:30:00+00:00,19.3799991607666,19.43526999868048
2024-05-10 18:30:00+00:00,19.3700008392334,19.383248486685158
2024-05-10 19:30:00+00:00,19.399999618530277,19.376570747731716
2024-05-13 13:30:00+00:00,19.80500030517578,19.405531949767663
2024-05-13 14:30:00+00:00,19.75,19.81217453788912
2024-05-13 15:30:00+00:00,19.597999572753903,19.773286437857642
2024-05-13 16:30:00+00:00,19.540000915527344,19.614053837451312
2024-05-13 17:30:00+00:00,19.56999969482422,19.540730160430453
2024-05-13 18:30:00+00:00,19.524999618530277,19.576418020029063
2024-05-13 19:30:00+00:00,19.520000457763672,19.53346336675981
2024-05-14 13:30:00+00:00,19.68000030517578,19.526422311198782
2024-05-14 14:30:00+00:00,19.73500061035156,19.68585106956235
2024-05-14 15:30:00+00:00,19.7450008392334,19.749032570565568
2024-05-14 16:30:00+00:00,19.71500015258789,19.758521390130305
2024-05-14 17:30:00+00:00,19.69499969482422,19.724467538956347
2024-05-14 18:30:00+00:00,19.78499984741211,19.70375562687648
2024-05-14 19:30:00+00:00,19.799999237060547,19.79207908643527
2024-05-15 13:30:00+00:00,19.649999618530277,19.811296328850485
2024-05-15 14:30:00+00:00,19.770000457763672,19.661470514101534
2024-05-15 15:30:00+00:00,19.924999237060547,19.772454052361237
2024-05-15 16:30:00+00:00,19.94499969482422,19.934213817536932
2024-05-15 17:30:00+00:00,19.864999771118164,19.962140422771988
2024-05-15 18:30:00+00:00,19.80500030517578,19.876338594143856
2024-05-15 19:30:00+00:00,19.709999084472656,19.811817247326466
2024-05-16 13:30:00+00:00,19.940000534057617,19.7161811906526
2024-05-16 14:30:00+00:00,19.950000762939453,19.94329774332653
2024-05-16 15:30:00+00:00,20.03499984741211,19.96387004928932
2024-05-16 16:30:00+00:00,20.145000457763672,20.04841476880246
2024-05-16 17:30:00+00:00,20.11000061035156,20.15455422621312
2024-05-16 18:30:00+00:00,20.000099182128903,20.126324821448055
2024-05-16 19:30:00+00:00,19.875,20.010155127307467
2024-05-17 13:30:00+00:00,16.1200008392334,19.879780039526118
2024-05-17 14:30:00+00:00,16.459999084472656,16.13583573440846
2024-05-17 15:30:00+00:00,16.65880012512207,16.332366111217627
2024-05-17 16:30:00+00:00,16.405000686645508,16.600099822424866
2024-05-17 17:30:00+00:00,16.490100860595703,16.464303263974053
2024-05-17 18:30:00+00:00,16.7549991607666,16.479297522185618
2024-05-17 19:30:00+00:00,16.510099411010742,16.76351692544957
2024-05-20 13:30:00+00:00,16.020000457763672,16.541107424865412
2024-05-20 14:30:00+00:00,16.170000076293945,16.04182671369179
2024-05-20 15:30:00+00:00,16.045000076293945,16.16361572866881
2024-05-20 16:30:00+00:00,16.110000610351562,16.05481402446867
2024-05-20 17:30:00+00:00,16.155000686645508,16.131103048019032
2024-05-20 18:30:00+00:00,16.415000915527344,16.17003942564866
2024-05-20 19:30:00+00:00,16.200000762939453,16.433203116864103
2024-05-21 13:30:00+00:00,15.649999618530272,16.227590500847324
2024-05-21 14:30:00+00:00,15.875,15.672716439674097
2024-05-21 15:30:00+00:00,15.869999885559082,15.86751243640198
