y,pred
[[38.11999893]],[[38.1858739]]
[[38.31999969]],[[38.12631375]]
[[39.36999893]],[[38.32802913]]
[[39.42499924]],[[39.37972896]]
[[39.68500137]],[[39.43468205]]
[[39.36999893]],[[39.69373462]]
[[39.78499985]],[[39.37747296]]
[[39.44499969]],[[39.79176478]]
[[39.66999817]],[[39.451313]]
[[41.75999832]],[[39.67625645]]
[[42.31499863]],[[41.76661697]]
[[41.89009857]],[[42.32181795]]
[[41.50999832]],[[41.8969226]]
[[40.90999985]],[[41.51693378]]
[[40.99000168]],[[40.91684634]]
[[40.45999908]],[[40.99657922]]
[[39.33160019]],[[40.46672203]]
[[39.91999817]],[[39.33887587]]
[[39.77000046]],[[39.92812061]]
[[39.6283989]],[[39.77804971]]
[[39.61999893]],[[39.63568342]]
[[39.68999863]],[[39.62662584]]
[[39.66999817]],[[39.69592059]]
[[39.29999924]],[[39.67603064]]
[[38.8302002]],[[39.30642373]]
[[38.77000046]],[[38.83698764]]
[[39.06999969]],[[38.77683428]]
[[39.20500183]],[[39.07680169]]
[[39.18000031]],[[39.21158606]]
[[39.20000076]],[[39.18639526]]
[[39.15000153]],[[39.20650106]]
[[38.77999878]],[[39.15684341]]
[[39.09999847]],[[38.78719669]]
[[38.95999908]],[[39.10758672]]
[[39.04000092]],[[38.96758773]]
[[39.06000137]],[[39.04740648]]
[[38.99000168]],[[39.06682404]]
[[36.38000107]],[[38.99805864]]
[[35.78499985]],[[36.3885655]]
[[36.30500031]],[[35.79361751]]
[[36.15000153]],[[36.31291859]]
[[36.59999847]],[[36.15676192]]
[[37.38000107]],[[36.60609326]]
[[37.61000061]],[[37.38558003]]
[[35.32849884]],[[37.61431622]]
[[35.20999908]],[[35.33154269]]
[[36.00500107]],[[35.21277905]]
[[35.91999817]],[[36.00832318]]
[[36.24000168]],[[35.92416308]]
[[36.20470047]],[[36.24506826]]
[[36.09999847]],[[36.21050851]]
[[36.72000122]],[[36.10633208]]
[[37.43999863]],[[36.7270496]]
[[38.25999832]],[[37.44762567]]
[[37.74000168]],[[38.26785028]]
[[37.83000183]],[[37.7475664]]
[[37.84000015]],[[37.83753893]]
[[38.18000031]],[[37.8477022]]
[[39.99000168]],[[38.18782034]]
[[40.43999863]],[[39.99781375]]
[[40.41999817]],[[40.44759986]]
[[41.02999878]],[[40.42727115]]
[[40.43999863]],[[41.03690372]]
[[40.77500153]],[[40.44672127]]
[[40.91500092]],[[40.78209702]]
[[40.69179916]],[[40.92284294]]
[[40.99990082]],[[40.70043305]]
[[40.97999954]],[[41.00888845]]
[[40.43000031]],[[40.98873672]]
[[40.36000061]],[[40.43792197]]
[[40.54999924]],[[40.36721423]]
[[40.34000015]],[[40.55675255]]
[[42.40000153]],[[40.34638908]]
[[43.27999878]],[[42.40616767]]
[[42.77000046]],[[43.28591707]]
[[42.65000153]],[[42.7758122]]
[[42.56999969]],[[42.65616303]]
[[42.92499924]],[[42.57669439]]
[[43.20999908]],[[42.93218775]]
[[43.43000031]],[[43.21782544]]
[[43.60499954]],[[43.43852499]]
[[43.80590057]],[[43.61411055]]
[[43.66999817]],[[43.81516991]]
[[44.00999832]],[[43.67894429]]
[[43.81999969]],[[44.01851323]]
[[43.83000183]],[[43.82798452]]
[[42.90999985]],[[43.83760968]]
[[42.99010086]],[[42.91721494]]
[[42.88999939]],[[42.99728313]]
[[43.31000137]],[[42.89718827]]
[[43.45000076]],[[43.31730082]]
[[43.49000168]],[[43.45732348]]
[[43.45999908]],[[43.49753009]]
[[42.67250061]],[[43.46903835]]
[[42.41999817]],[[42.6823992]]
[[42.15499878]],[[42.42955847]]
[[41.68000031]],[[42.16377368]]
[[41.81000137]],[[41.68778834]]
[[41.75500107]],[[41.81728227]]
[[42.08000183]],[[41.76195895]]
[[42.21179962]],[[42.08688392]]
[[40.34999847]],[[42.21828891]]
[[40.63000107]],[[40.35604055]]
[[40.60200119]],[[40.63616227]]
[[40.77000046]],[[40.60830774]]
[[40.95999908]],[[40.77642833]]
[[41.02999878]],[[40.96635254]]
[[43.29000092]],[[41.03640956]]
[[42.84999847]],[[43.29689608]]
[[42.86999893]],[[42.85669873]]
[[42.97999954]],[[42.87658765]]
[[42.84999847]],[[42.98667305]]
[[43.5]],[[42.85692604]]
[[43.65999985]],[[43.50744572]]
[[43.43999863]],[[43.66799228]]
[[43.08000183]],[[43.44833626]]
[[43.15000153]],[[43.08831482]]
[[43.]],[[43.15814525]]
[[41.20000076]],[[43.00798086]]
[[41.65000153]],[[41.20755821]]
[[41.43999863]],[[41.65734191]]
[[42.21500015]],[[41.4475294]]
[[42.90000153]],[[42.22297056]]
[[43.22999954]],[[42.90818533]]
[[42.98500061]],[[43.23824292]]
[[42.97999954]],[[42.99319775]]
[[43.09000015]],[[42.98811823]]
[[42.88999939]],[[43.0980059]]
[[42.34999847]],[[42.90208497]]
[[42.28499985]],[[42.36518661]]
[[42.63000107]],[[42.30012687]]
[[42.70500183]],[[42.64276138]]
[[42.41999817]],[[42.71472071]]
[[42.47999954]],[[42.42732492]]
[[42.41999817]],[[42.48595023]]
[[41.38999939]],[[42.42455392]]
[[41.40999985]],[[41.39324077]]
[[41.74000168]],[[41.41299288]]
[[42.11000061]],[[41.74356015]]
[[42.03499985]],[[42.1142065]]
[[42.18000031]],[[42.03954855]]
[[42.31000137]],[[42.18494402]]
[[41.70999908]],[[42.31604788]]
[[42.11000061]],[[41.71712598]]
[[42.41999817]],[[42.11778789]]
[[42.02000046]],[[42.42792859]]
[[42.47999954]],[[42.02795064]]
[[42.13000107]],[[42.48820387]]
[[42.08000183]],[[42.13801821]]
[[41.38000107]],[[42.08858633]]
[[40.96749878]],[[41.38906061]]
[[40.81000137]],[[40.97668412]]
[[41.04999924]],[[40.81864119]]
[[40.94499969]],[[41.05793702]]
[[40.81999969]],[[40.95213026]]
[[40.81999969]],[[40.82646373]]
[[40.49000168]],[[40.82604524]]
[[40.40999985]],[[40.49576818]]
[[40.59999847]],[[40.41556347]]
[[40.79999924]],[[40.60545637]]
[[40.46500015]],[[40.80565744]]
[[40.57500076]],[[40.47108508]]
[[40.61000061]],[[40.58166513]]
[[41.40000153]],[[40.61783455]]
[[41.68000031]],[[41.40903784]]
[[41.5]],[[41.68931185]]
[[41.63999939]],[[41.50857378]]
[[41.52000046]],[[41.6474314]]
[[41.72900009]],[[41.526554]]
[[41.36000061]],[[41.73519426]]
[[41.47000122]],[[41.36655216]]
[[42.16999817]],[[41.47718181]]
[[42.09749985]],[[42.17756326]]
[[42.31000137]],[[42.10480242]]
[[42.24000168]],[[42.31725617]]
[[42.25500107]],[[42.24729797]]
[[42.11000061]],[[42.26214191]]
[[41.77999878]],[[42.11665104]]
[[41.90999985]],[[41.78631585]]
[[41.93000031]],[[41.91635765]]
[[41.84500122]],[[41.93655827]]
[[41.93000031]],[[41.85178112]]
[[41.95999908]],[[41.93706202]]
[[42.11000061]],[[41.96734205]]
[[43.25999832]],[[42.11771526]]
[[42.79999924]],[[43.26813461]]
[[42.95999908]],[[42.80797853]]
[[42.72000122]],[[42.96762764]]
[[42.54999924]],[[42.72728988]]
[[42.84000015]],[[42.55729043]]
[[42.84999847]],[[42.84756766]]
[[42.77000046]],[[42.85771109]]
[[42.70000076]],[[42.77789338]]
[[42.79000092]],[[42.70785373]]
[[42.68999863]],[[42.79770576]]
[[42.69229889]],[[42.69751562]]
[[42.75]],[[42.69990233]]
[[42.36000061]],[[42.75777138]]
[[43.84500122]],[[42.36768374]]
[[44.375]],[[43.85289718]]
[[44.0401001]],[[44.38281122]]
[[43.95999908]],[[44.04787927]]
[[44.58000183]],[[43.96777492]]
[[44.49000168]],[[44.58829571]]
[[44.31999969]],[[44.4985889]]
[[44.12020111]],[[44.3289568]]
[[43.86000061]],[[44.12854422]]
[[43.50999832]],[[43.86866819]]
[[41.43999863]],[[43.51905901]]
[[41.45000076]],[[41.44871346]]
[[41.625]],[[41.45838849]]
[[42.06000137]],[[41.6327545]]
[[42.49000168]],[[42.06819259]]
[[42.83000183]],[[42.49877303]]
[[42.79999924]],[[42.83910009]]
[[43.86000061]],[[42.80886424]]
[[44.59000015]],[[43.868287]]
[[44.47000122]],[[44.59743195]]
[[44.84000015]],[[44.4767217]]
[[44.81999969]],[[44.84777596]]
[[44.61000061]],[[44.82886433]]
[[44.27999878]],[[44.61898076]]
[[45.06999969]],[[44.28829243]]
[[45.27999878]],[[45.07776737]]
[[45.27999878]],[[45.28728243]]
[[44.93999863]],[[45.28667754]]
[[44.90999985]],[[44.94589028]]
[[44.88000107]],[[44.91575272]]
[[44.95999908]],[[44.88604101]]
[[46.52999878]],[[44.96655461]]
[[46.38999939]],[[46.53745646]]
[[46.39500046]],[[46.39788292]]
[[46.48500061]],[[46.40316552]]
[[46.54000092]],[[46.49319104]]
[[46.36999893]],[[46.54809562]]
[[46.15000153]],[[46.37806338]]
[[47.77000046]],[[46.15806141]]
[[48.30500031]],[[47.77828134]]
[[48.41999817]],[[48.31338904]]
[[48.18500137]],[[48.42848173]]
[[47.65000153]],[[48.19328508]]
[[47.2798996]],[[47.65808356]]
[[47.58000183]],[[47.28800798]]
[[48.52999878]],[[47.58852522]]
[[48.34000015]],[[48.538658]]
[[48.29999924]],[[48.3482392]]
[[48.29000092]],[[48.30784425]]
[[48.53319931]],[[48.29783531]]
[[48.33990097]],[[48.54137365]]
[[48.40000153]],[[48.34846504]]
[[47.63499832]],[[48.40864801]]
[[47.06999969]],[[47.64354718]]
[[47.20000076]],[[47.07812714]]
[[47.45999908]],[[47.20808103]]
[[47.36000061]],[[47.46832842]]
[[47.5]],[[47.36865008]]
[[47.29000092]],[[47.50892011]]
[[47.38000107]],[[47.29885341]]
[[47.65999985]],[[47.3883063]]
[[47.68999863]],[[47.66771268]]
[[47.97000122]],[[47.69727519]]
[[48.16999817]],[[47.97753548]]
[[47.97999954]],[[48.17827033]]
[[48.04999924]],[[47.988998]]
[[49.58499908]],[[48.05984425]]
[[49.81000137]],[[49.59543346]]
[[49.81999969]],[[49.8204677]]
[[49.75]],[[49.82977456]]
[[49.93999863]],[[49.75881037]]
[[49.91999817]],[[49.94832601]]
[[50.00999832]],[[49.92819371]]
[[50.93000031]],[[50.01811866]]
[[50.93999863]],[[50.9376608]]
[[51.22000122]],[[50.947535]]
[[51.70000076]],[[51.22799003]]
[[51.79000092]],[[51.70864069]]
[[51.99000168]],[[51.79900355]]
