y,pred
194.1499939,193.2833485
193.36999512,194.18389044
193.97999573,193.40361501
193.79499817,194.01387198
193.30999756,193.82888327
193.83999634,193.34325631
193.28999329,193.87332967
193.53999329,193.3230153
198.,193.57313516
198.50999451,198.03851639
198.67999268,198.55322241
200.13499451,198.72469495
200.99000549,200.17955594
200.50999451,201.03319467
201.25,200.54983351
200.35499573,201.28684548
199.47000122,200.38821041
199.41000366,199.49952691
198.66999817,199.43737657
198.56500244,198.69630737
197.74000549,198.59171641
197.05999756,197.76740625
197.83999634,197.08809105
200.22000122,197.87032731
199.05000305,200.25560047
199.3999939,199.08843895
199.46000671,199.43950613
200.47000122,199.49913925
199.13999939,200.5091945
199.92999268,199.17728795
199.44999695,199.96616227
199.61500549,199.48490055
199.78999329,199.64927168
199.61000061,199.82425602
199.53500366,199.64428676
198.83000183,199.56927396
199.47000122,198.86353404
198.92999268,199.50380038
198.89500427,198.96382854
198.41000366,198.92898386
199.48500061,198.4437326
199.27000427,199.51993411
200.25999451,199.30593346
199.82000732,200.29756068
198.92999268,199.85791154
198.38000488,198.96637931
199.58000183,198.4141544
199.07000732,199.61408357
200.25999451,199.10427785
199.63999939,200.29593061
217.13000488,199.67649879
215.32499695,217.18751975
216.8999939,215.39544561
217.71000671,216.97286154
217.49000549,217.77543518
217.79499817,217.54255107
217.02000427,217.83494578
219.16499329,217.04942827
215.79499817,219.19022087
216.21000671,215.81600244
216.25,216.22947915
216.50999451,216.27064254
218.,216.53392522
216.47000122,218.02943017
217.44999695,216.50250453
218.65499878,217.48516832
217.72999573,218.69324043
218.72000122,217.76910084
217.42500305,218.75989198
216.22000122,217.46351475
215.6499939,216.25563334
217.28999329,215.68308826
215.82499695,217.32415285
214.89500427,215.85983715
215.1499939,214.92961589
215.80999756,215.18500886
216.6499939,215.84679136
216.75999451,216.68961688
215.05499268,216.80172095
212.72999573,215.09548321
213.52000427,212.76601399
214.00999451,213.55371593
214.95500183,214.04427463
214.86999512,214.99228247
215.46000671,214.90993613
214.05999756,215.50198376
213.15499878,214.10098974
213.53999329,213.19327268
213.94999695,213.57662042
214.47000122,213.98670796
215.88000488,214.50812614
215.97000122,215.92098289
217.81500244,216.01279609
217.75999451,217.86004297
219.61000061,217.80532462
221.75,219.65596209
221.24499512,221.79748987
222.30000305,221.29140015
222.48300171,222.34463606
222.85499573,222.52505158
222.33000183,222.89460621
221.91000366,222.36679905
222.99000549,221.94416535
222.47999573,223.02385413
222.05000305,222.51396752
221.88000488,222.08395799
218.66999817,221.9140297
219.41999817,218.70104944
221.58999634,219.45013909
223.55999756,221.62379921
223.61999512,223.60048289
223.00999451,223.66532217
223.72000122,223.05612091
221.27000427,223.76527687
219.39500427,221.31064119
220.88999939,219.42953317
221.05000305,220.92258624
220.75,221.08372108
219.41999817,220.78573967
219.94000244,219.45616744
218.92999268,219.9770227
218.61000061,218.96697179
217.76499939,218.64686948
217.08999634,217.80134366
217.21000671,217.12577668
217.55000305,217.24627049
217.94000244,217.58790232
215.67500305,217.98009762
216.8999939,215.71412233
216.51499939,216.93924163
217.94999695,216.5543541
216.11500549,217.99126801
217.77000427,216.15566099
217.02999878,217.81136132
215.99000549,217.07097355
215.58999634,216.02909903
215.7124939,215.6270265
