y,pred
125.37000274658205,125.31632567658374
125.41000366210938,125.39776942166796
125.41000366210938,125.40853925922335
125.83499908447266,125.42444049279453
126.26000213623048,125.87132726612147
128.6748046875,126.28699229125897
127.3249969482422,128.7148127601431
126.69000244140624,127.34854611548964
127.54000091552734,126.6905529792899
126.02999877929688,127.54425588428303
125.83999633789062,126.06578159465255
125.91000366210938,125.86717376495784
127.05999755859376,125.93680173637057
124.69000244140624,127.07657400013694
125.76000213623048,124.69789370934096
125.46499633789062,125.7615221601983
127.19400024414062,125.47194016992336
126.5,127.22461019461144
127.12999725341795,126.53064321633428
133.5,127.16646273582622
132.41000366210938,133.530911562033
132.19500732421875,132.43575139185845
132.75999450683594,132.20540990396296
134.19000244140625,132.78167272530206
133.4550018310547,134.21922015461212
134.36000061035156,133.48212257971014
128.17999267578125,134.3864446116695
126.86000061035156,128.19736273401816
125.04000091552734,126.88521448590816
124.5500030517578,125.06794883495171
125.58999633789062,124.580685910403
126.37999725341795,125.62418795571614
127.36000061035156,126.40435043766321
126.01000213623048,127.35805986045861
126.37000274658205,126.04276604246014
127.24349975585938,126.4169269486471
126.83000183105467,127.26267500845296
126.73999786376952,126.84391443518517
126.87999725341795,126.78144354556677
126.88999938964844,126.90577379319896
125.63990020751952,126.92969596523324
126.12000274658205,125.6527744900996
125.38269805908205,126.14270252314472
123.33000183105467,125.39262062067621
123.08000183105467,123.34649526974458
122.19499969482422,123.09590497733468
121.31999969482422,122.20694718495753
120.1522979736328,121.31836905122213
120.20709991455078,120.19001181515496
119.50499725341795,120.23857152044194
120.4499969482422,119.5327364248088
120.08000183105467,120.475765310972
120.11000061035156,120.11288392802548
120.41000366210938,120.1381034883236
122.80500030517578,120.42408918861298
123.26499938964844,122.83130221992748
123.41799926757812,123.28643222232913
123.13999938964844,123.43206747491132
123.5250015258789,123.17207004900027
123.2699966430664,123.54376987633196
122.63999938964844,123.29805018043118
119.4749984741211,122.6545495442322
118.58999633789062,119.49541847852056
119.20999908447266,118.62351633860595
118.27999877929688,119.2228981764369
118.2300033569336,118.27974365607167
119.0199966430664,118.24822242261418
119.8499984741211,119.03863517790617
113.6999969482422,119.87495402894807
113.1050033569336,113.72765831649566
112.25499725341795,113.12107887357688
112.9800033569336,112.26946197534909
112.72000122070312,112.985697697682
113.22000122070312,112.73006510700753
113.58000183105467,113.22678740773216
115.31999969482422,113.59139366142189
115.91000366210938,115.33234147210133
116.88999938964844,115.93012115013084
118.45999908447266,116.91260203254714
117.01000213623048,118.47678936576533
117.75,117.02200301317058
117.12999725341795,117.7635524016805
117.11499786376952,117.1306415142154
118.70999908447266,117.14064327139194
118.83000183105467,118.74303780748174
119.16999816894533,118.85362724133849
119.40499877929688,119.15301779933289
119.8949966430664,119.40433533282697
119.52999877929688,119.9300157398425
118.62999725341795,119.55843928749499
119.5543975830078,118.63053707235173
119.61000061035156,119.55903593925247
119.83000183105467,119.61695636777031
120.5250015258789,119.83796451858304
121.41500091552734,120.55069725899892
120.58999633789062,121.44503019762517
123.09390258789062,120.62571640563687
123.83000183105467,123.12886484698191
123.53500366210938,123.86183794525029
123.9800033569336,123.5354063403912
123.10070037841795,123.98192493171977
121.8949966430664,123.09673750883965
121.0199966430664,121.89309421521263
123.26000213623048,121.02064088573755
122.74690246582033,123.25777305036647
123.31500244140624,122.7542688221681
123.61000061035156,123.33257135976429
125.22000122070312,123.60781354569681
125.7300033569336,125.24451105782441
126.9010009765625,125.73723820036967
134.6699981689453,126.91006653400223
133.8800048828125,134.70632466635635
133.13999938964844,133.870079420592
134.6999969482422,133.15330195931207
133.6699981689453,134.74721726202526
133.5449981689453,133.70607085651665
134.6999969482422,133.5630718730799
130.9600067138672,134.74652478272853
130.02999877929688,130.95343396555464
130.2550048828125,130.00530385094595
131.2899932861328,130.25972187855268
131.60499572753906,131.32318829554814
131.8300018310547,131.65350027476364
131.64999389648438,131.8750226566302
134.88999938964844,131.6630303796856
134.69000244140625,134.91924087479518
134.8699951171875,134.71826077588833
133.97999572753906,134.8970986972995
134.6199951171875,134.00152502624582
134.71499633789062,134.65123973133336
134.66000366210938,134.73543453061342
136.36500549316406,134.68459518018932
135.0050048828125,136.38326933555302
135.27000427246094,135.0275214372989
134.99009704589844,135.30495238665978
134.47000122070312,134.9863403010369
133.72000122070312,134.47834913184994
132.5,133.7309198299302
134.77999877929688,132.51687695737928
132.57000732421875,134.77994128946267
131.22500610351562,132.58880888843476
131.2100067138672,131.2288756055229
131.60499572753906,131.21747990620378
131.22999572753906,131.59831265546657
131.4600067138672,131.23579641250635
129.32859802246094,131.47495513128092
128.5500030517578,129.34943360542647
129.18499755859375,128.57280880406623
129.1999969482422,129.19330299901912
130.30499267578125,129.21856410683048
129.7100067138672,130.30650889741116
128.97000122070312,129.73683728960452
130.2100067138672,128.9890479678042
131.10000610351562,130.22860793855958
131.02000427246094,131.10418350958156
130.4499969482422,131.00814447710732
131.41000366210938,130.45132800393418
131.25,131.42983763666217
131.86000061035156,131.312709802296
138.02499389648438,131.88281492813806
138.59500122070312,138.05487385180896
139.1300048828125,138.61928441150081
139.77000427246094,139.17278300418707
139.2899932861328,139.79480574551414
138.73680114746094,139.30632734318695
139.10000610351562,138.76645842377783
136.39999389648438,139.11689773369193
138.50999450683594,136.4220601854285
138.47000122070312,138.53545345041516
137.22999572753906,138.50211773630605
137.47000122070312,137.2457180913672
137.44000244140625,137.489903059555
136.66000366210938,137.45902645860133
133.7899932861328,136.68561155540573
134.22999572753906,133.81663511060594
134.1999969482422,134.25452921973684
135.11000061035156,134.22745182079228
135.31500244140625,135.1284481890029
135.51499938964844,135.32971877672253
135.83999633789062,135.50801831048332
137.8800048828125,135.85758919042604
135.85000610351562,137.90293365149932
135.59500122070312,135.87073289202516
135.9499969482422,135.630612180358
136.2100067138672,135.97334773292502
134.7899932861328,136.23272069035298
134.5399932861328,134.81055734302865
133.9199981689453,134.55796859260354
134.27000427246094,133.92625500879078
