y,pred
63.14500046,63.23678233
63.47999954,63.15529098
63.15499878,63.49004314
62.58750153,63.16480439
62.34000015,62.59661585
61.93500137,62.34847532
61.95000076,61.94299302
62.18999863,61.95819282
61.93000031,62.19921631
62.45500183,61.94012189
63.44499969,62.46643489
62.59999847,63.45852347
62.36000061,62.61375933
62.50999832,62.3728171
62.88499832,62.5218357
62.52000046,62.89658295
64.20500183,62.53116383
63.93999863,64.21775503
63.91999817,63.95367912
63.69499969,63.93362438
63.59999847,63.70756617
63.59000015,63.61124073
63.58000183,63.60024025
63.45500183,63.58974103
63.93000031,63.46453892
64.11000061,63.94015726
64.34999847,64.12104738
64.33000183,64.36190045
64.47000122,64.34222579
64.56999969,64.48223593
63.18999863,64.58206624
63.74499893,63.2002148
63.82500076,63.75433359
63.95999908,63.83438446
64.01999664,63.97010433
64.14499664,64.03093203
64.08000183,64.15663895
65.,64.09191474
64.66000366,65.01293097
64.38999939,64.67313364
64.02999878,64.40245711
63.81999969,64.04118323
63.97999954,63.83000152
63.97999954,63.9896439
64.01000214,63.99003335
64.59999847,64.02070499
64.26999664,64.61191396
64.,64.28233442
63.84000015,64.01192737
64.09999847,63.85116568
64.08999634,64.11092364
63.29000092,64.10097663
63.97999954,63.30026131
63.63999939,63.99050646
63.88000107,63.65067712
63.94630051,63.89116027
64.11499786,63.95793986
64.19999695,64.12710239
63.56000137,64.21237869
64.12999725,63.57163506
64.05999756,64.14149851
63.91999817,64.07147505
63.51499939,63.93132842
63.99000168,63.52572311
64.04000092,64.00082586
63.18999863,64.05121145
63.02999878,63.20060368
63.08000183,63.03987116
62.93999863,63.08965527
62.58000183,62.9498011
62.38999939,62.58986154
62.06000137,62.39990633
61.00999832,62.06983534
60.90999985,61.01890656
61.09000015,60.918429
60.95000076,61.09899267
60.63000107,60.95997286
60.56999969,60.64065712
60.61999893,60.58114432
60.36999893,60.63161096
60.70999908,60.38170746
60.89400101,60.72212252
60.84500122,60.90664709
60.63999939,60.85782232
60.78499985,60.65240704
61.06999969,60.79700647
59.95000076,61.08197002
60.33000183,59.96066349
59.99000168,60.3399916
60.43500137,59.99948908
60.49000168,60.44495585
60.90000153,60.50070997
60.81999969,60.91175136
62.,60.83223686
63.08000183,62.01355736
62.84500122,63.09544147
62.75059891,62.86072538
62.55500031,62.76513904
61.76499939,62.56747982
61.41500092,61.77472126
61.95999908,61.4224743
61.93500137,61.96712377
61.91999817,61.94285759
63.00999832,61.92890457
62.99000168,63.02103958
62.86999893,63.00258464
63.45000076,62.88294718
63.85499954,63.4631675
64.59999847,63.86835023
65.05999756,64.61391741
65.23999786,65.07435128
65.60990143,65.2541485
65.44999695,65.62353153
65.19999695,65.46244641
64.36000061,65.21085821
63.875,64.36867775
64.02999878,63.88180807
63.97999954,64.03635776
64.56999969,63.98703784
64.80000305,64.57894377
64.90000153,64.8110386
64.86000061,64.91251706
64.62000275,64.87304024
64.56749725,64.63260632
64.80000305,64.57936441
64.94999695,64.81154288
64.94999695,64.96160293
64.86000061,64.96184972
66.55000305,64.87187007
66.16999817,66.56364797
66.45999908,66.18439588
66.41999817,66.47443663
65.98999786,66.43362237
65.95999908,66.00198979
66.20999908,65.97054048
65.47000122,66.21997762
65.88999939,65.47918581
66.04000092,65.89929322
65.69000244,66.05001582
65.18000031,65.7004236
65.43000031,65.19013392
65.26999664,65.44022739
65.43000031,65.28043919
65.47000122,65.44100177
65.64499664,65.48160744
65.66000366,65.65722911
65.86000061,65.67259213
65.83999634,65.8728583
66.05500031,65.85281357
64.65000153,66.06779493
64.58000183,64.66103922
64.29000092,64.58950952
64.33000183,64.2986042
64.55999756,64.33874778
64.94999695,64.56982627
65.47000122,64.96150155
65.43000031,65.48337226
64.91500092,65.44432037
64.41000366,64.92870817
64.13500214,64.42207726
63.86999893,64.14545495
63.86460114,63.87936617
63.27000046,63.87378486
61.61500168,63.27903905
61.04999924,61.622574
60.93999863,61.05630652
60.83440018,60.94632792
60.63999939,60.84194296
60.34999847,60.64917845
60.11999893,60.36051224
58.77999878,60.13135303
59.09500122,58.79049129
58.76499939,59.10525298
59.02349854,58.77530577
59.11000061,59.03462511
59.13999939,59.1221595
58.86000061,59.15293489
59.90000153,58.87291192
59.45500183,59.91378496
59.08499908,59.46871787
58.88000107,59.09770772
58.86999893,58.89135371
58.93000031,58.88036189
58.70999908,58.94000018
58.47069931,58.71980984
58.54499817,58.48028841
58.22999954,58.55466859
58.08499908,58.23960926
58.04000092,58.09454311
57.90499878,58.0496342
57.63999939,57.91476561
57.95000076,57.64973312
57.43999863,57.96018644
57.56999969,57.45013724
57.58000183,57.58023975
57.79000092,57.5904423
58.20999908,57.80090615
58.20000076,58.2217278
59.95000076,58.21216846
59.63000107,59.96416308
59.77000046,59.64482463
59.77000046,59.78437743
59.77000046,59.78319488
59.75,59.78190055
60.18999863,59.76069459
59.86000061,60.20023339
60.75999832,59.86961686
60.68000031,60.77010931
60.34999847,60.69049448
60.375,60.36015275
60.75500107,60.38463398
59.93999863,60.76467034
60.08000183,59.94897192
60.02999878,60.08860955
59.77000046,60.03860761
59.65999985,59.77867398
60.13999939,59.66884321
59.92499924,60.14974777
59.49000168,59.93542021
59.82170105,59.50033437
59.72000122,59.83219966
59.56000137,59.73062148
58.92499924,59.57056145
58.77999878,58.93480268
59.125,58.7891422
59.5,59.13440501
58.98500061,59.51049491
59.125,58.99588832
59.18000031,59.13609042
59.27000046,59.1911857
59.02999878,59.28129648
58.77999878,59.0410318
58.70999908,58.79044815
58.06000137,58.71995725
58.45000076,58.06907735
58.89500046,58.45909524
59.15999985,58.90509795
59.21500015,59.17140736
58.68999863,59.22724704
59.,58.70178099
57.77149963,59.01133226
57.31000137,57.78107372
