y,pred
[[389.30999756]],[[382.20268644]]
[[388.83999634]],[[389.38173194]]
[[389.89001465]],[[388.91893028]]
[[390.25]],[[389.97154958]]
[[391.08499146]],[[390.3283886]]
[[387.26000977]],[[391.15800134]]
[[387.1499939]],[[387.3294924]]
[[388.64498901]],[[387.2185727]]
[[387.6499939]],[[388.71287418]]
[[387.]],[[387.71851397]]
[[384.3999939]],[[387.06759928]]
[[381.98001099]],[[384.46700584]]
[[383.95999146]],[[382.04880953]]
[[382.55999756]],[[384.03194441]]
[[371.44500732]],[[382.63384868]]
[[371.17999268]],[[371.5208197]]
[[370.07000732]],[[371.25630683]]
[[373.07000732]],[[370.14398949]]
[[372.1499939]],[[373.13933998]]
[[374.70999146]],[[372.21229999]]
[[373.48999023]],[[374.76731284]]
[[373.3500061]],[[373.54544979]]
[[372.17999268]],[[373.39911517]]
[[371.98999023]],[[372.22070107]]
[[369.01998901]],[[372.02446821]]
[[372.73001099]],[[369.05407761]]
[[374.33999634]],[[372.77256241]]
[[372.94000244]],[[374.39439676]]
[[373.3999939]],[[373.0049749]]
[[374.82501221]],[[373.48828215]]
[[376.8999939]],[[374.9330129]]
[[376.04998779]],[[377.01469171]]
[[377.6499939]],[[376.15784833]]
[[378.66500854]],[[377.74345274]]
[[379.45001221]],[[378.73745322]]
[[382.69000244]],[[379.50946802]]
[[380.48999023]],[[382.74132517]]
[[380.1499939]],[[380.53938645]]
[[379.40499878]],[[380.20458155]]
[[379.98001099]],[[379.46725453]]
[[380.63000488]],[[380.04907498]]
[[380.11999512]],[[380.70050855]]
[[370.32000732]],[[380.19019616]]
[[368.47000122]],[[370.38316034]]
[[370.27999878]],[[368.52652589]]
[[372.26000977]],[[370.3342106]]
[[374.51998901]],[[372.31699519]]
[[374.83898926]],[[374.58205429]]
[[373.54000854]],[[374.90506057]]
[[372.78500366]],[[373.60885384]]
[[375.44000244]],[[372.84959083]]
[[374.49499512]],[[375.50004812]]
[[373.1000061]],[[374.55352246]]
[[371.24499512]],[[373.16236284]]
[[371.33999634]],[[371.31145219]]
[[371.48999023]],[[371.40891757]]
[[371.75]],[[371.56048928]]
[[372.42999268]],[[371.81606139]]
[[371.3500061]],[[372.49025066]]
[[372.26998901]],[[371.40719254]]
[[371.14001465]],[[372.32869007]]
[[371.66000366]],[[371.20191246]]
[[372.36999512]],[[371.72604906]]
[[367.77999878]],[[372.44018675]]
[[365.26501465]],[[367.85087887]]
[[365.66000366]],[[365.3327131]]
[[367.51998901]],[[365.72367104]]
[[367.04501343]],[[367.58317795]]
[[367.98001099]],[[367.10701178]]
[[368.70999146]],[[368.04332836]]
[[371.95999146]],[[368.77213094]]
[[373.1401062]],[[372.02182787]]
[[370.95001221]],[[373.19923915]]
[[368.5249939]],[[371.00726141]]
[[367.4901123]],[[368.58294517]]
[[369.05999756]],[[367.54989412]]
[[370.77999878]],[[369.12062594]]
[[368.1499939]],[[370.84252304]]
[[370.20001221]],[[368.22162417]]
[[368.64001465]],[[370.27767223]]
[[372.07000732]],[[368.7189473]]
[[371.67999268]],[[372.14647674]]
[[370.5914917]],[[371.75242886]]
[[372.48999023]],[[370.66442121]]
[[365.26000977]],[[372.56752286]]
[[365.33999634]],[[365.33737914]]
[[365.27999878]],[[365.41550312]]
[[364.95001221]],[[365.35182043]]
[[362.17001343]],[[365.0185958]]
[[361.18499756]],[[362.23749713]]
[[359.73999023]],[[361.25181334]]
[[364.16000366]],[[359.80470004]]
[[365.34500122]],[[364.22533217]]
[[362.89498901]],[[365.41021295]]
[[362.04501343]],[[362.95492096]]
[[360.89001465]],[[362.10055248]]
[[359.91000366]],[[360.94408185]]
[[361.16000366]],[[359.96269321]]
[[370.]],[[361.21418934]]
[[371.14001465]],[[370.08025624]]
[[371.20001221]],[[371.24893621]]
[[371.97000122]],[[371.31994763]]
[[374.6000061]],[[372.07567303]]
[[373.82000732]],[[374.68813712]]
[[375.98001099]],[[373.89159331]]
[[379.77301025]],[[376.04002818]]
[[378.52999878]],[[379.82988238]]
[[375.47000122]],[[378.58849114]]
[[378.32998657]],[[375.53424511]]
[[376.7749939]],[[378.39706221]]
[[375.60998535]],[[376.83817257]]
[[374.91000366]],[[375.66811185]]
[[373.54998779]],[[374.96259866]]
[[375.57501221]],[[373.60198287]]
[[376.27999878]],[[375.62435378]]
[[373.98999023]],[[376.33003713]]
[[370.67999268]],[[374.04328652]]
[[373.23001099]],[[370.73553348]]
[[370.86999512]],[[373.28896353]]
[[375.11999512]],[[370.92937898]]
[[373.8999939]],[[375.17555138]]
[[373.46881104]],[[373.95709804]]
[[375.]],[[373.53553403]]
[[377.82000732]],[[375.0757305]]
[[378.17498779]],[[377.90104774]]
[[379.16000366]],[[378.25426444]]
[[378.]],[[379.23348093]]
[[374.88000488]],[[378.05638553]]
[[377.25]],[[374.92989058]]
[[378.38000488]],[[377.3050285]]
[[376.20001221]],[[378.44421527]]
[[376.52999878]],[[376.26972054]]
[[376.57000732]],[[376.60188912]]
[[364.14001465]],[[376.64041269]]
[[369.04998779]],[[364.20304704]]
[[371.13000488]],[[369.11247054]]
[[371.82000732]],[[371.19566161]]
[[371.43499756]],[[371.8903169]]
[[370.9750061]],[[371.50643262]]
[[370.73001099]],[[371.04285765]]
[[368.7250061]],[[370.79359162]]
[[369.07501221]],[[368.78191879]]
[[368.43499756]],[[369.12813467]]
[[367.18978882]],[[368.4903159]]
[[368.85998535]],[[367.24902523]]
[[366.90499878]],[[368.92277945]]
[[366.64001465]],[[366.96858087]]
[[365.16000366]],[[366.70444544]]
[[365.79000854]],[[365.22494703]]
[[366.57998657]],[[365.85822673]]
[[366.3500061]],[[366.6483794]]
[[365.92001343]],[[366.41355752]]
[[363.75]],[[365.9790818]]
[[364.92248535]],[[363.80657842]]
[[365.54000854]],[[364.98196639]]
[[362.72000122]],[[365.60625596]]
[[366.8999939]],[[362.79084119]]
[[367.55999756]],[[366.9720507]]
[[368.57000732]],[[367.63076679]]
[[369.38000488]],[[368.637765]]
[[365.77999878]],[[369.44442869]]
[[365.20999146]],[[365.84149185]]
[[365.46020508]],[[365.26626636]]
[[365.82501221]],[[365.51552605]]
[[367.03500366]],[[365.88567881]]
[[365.16000366]],[[367.10287156]]
[[366.59500122]],[[365.23162896]]
[[365.54000854]],[[366.66624154]]
[[361.63000488]],[[365.60884736]]
[[364.9750061]],[[361.68710093]]
[[365.1499939]],[[365.02270764]]
[[365.17498779]],[[365.19520449]]
[[365.45498657]],[[365.22396974]]
[[366.3999939]],[[365.51287168]]
[[365.60998535]],[[366.46594537]]
[[365.875]],[[365.67815226]]
[[363.48999023]],[[365.92745333]]
[[361.95001221]],[[363.52409339]]
[[362.29998779]],[[361.9767989]]
[[362.]],[[362.33015028]]
[[362.99499512]],[[362.04159348]]
[[364.3999939]],[[363.05111804]]
[[367.11999512]],[[364.46675825]]
[[369.3500061]],[[367.1831016]]
[[370.66000366]],[[369.40962679]]
[[372.23001099]],[[370.72095841]]
[[371.88000488]],[[372.30003479]]
[[371.91500854]],[[371.96292705]]
[[375.29000854]],[[372.00822163]]
[[377.59500122]],[[375.38858186]]
[[380.42001343]],[[377.69221487]]
[[378.69000244]],[[380.51239056]]
[[379.48001099]],[[378.77612752]]
[[378.60998535]],[[379.56466457]]
[[378.42001343]],[[378.69414442]]
[[379.07501221]],[[378.50366084]]
[[375.19000244]],[[379.15859116]]
[[376.44000244]],[[375.28056727]]
[[376.54998779]],[[376.531702]]
[[374.82000732]],[[376.63703875]]
[[376.77999878]],[[374.89459]]
[[376.36499023]],[[376.8385211]]
[[378.]],[[376.41110848]]
[[378.06500244]],[[378.04250953]]
[[379.26998901]],[[378.11052481]]
[[377.32000732]],[[379.32283113]]
[[372.58999634]],[[377.37642074]]
[[374.77999878]],[[372.64886861]]
[[377.79000854]],[[374.84522199]]
[[381.22000122]],[[377.8599538]]
[[380.16000366]],[[381.29176308]]
[[380.]],[[380.23431201]]
[[378.16000366]],[[380.07854655]]
[[378.70001221]],[[378.2397336]]
[[378.63000488]],[[378.77840856]]
[[381.97000122]],[[378.70458542]]
[[385.26000977]],[[382.04044859]]
[[384.20999146]],[[385.32717738]]
[[384.32998657]],[[384.28130996]]
[[386.1499939]],[[384.40872229]]
[[386.94000244]],[[386.23006772]]
[[391.57000732]],[[387.01507676]]
[[393.70999146]],[[391.63687176]]
[[392.32000732]],[[393.76803694]]
[[391.58999634]],[[392.37127549]]
[[390.98498535]],[[391.63511077]]
[[389.64001465]],[[391.0331456]]
[[392.10998535]],[[389.69597663]]
[[395.10998535]],[[392.17355896]]
[[395.06500244]],[[395.18098389]]
[[392.61999512]],[[395.13908353]]
[[391.95999146]],[[392.69530267]]
[[393.06500244]],[[392.04166139]]
[[395.13000488]],[[393.14937872]]
[[399.88000488]],[[395.21125343]]
[[398.79998779]],[[399.95274543]]
[[396.17999268]],[[398.86349321]]
[[397.97000122]],[[396.23810419]]
[[399.1499939]],[[398.02855913]]
[[398.5]],[[399.21238481]]
[[396.3999939]],[[398.56855254]]
[[398.20001221]],[[396.47176324]]
[[401.52999878]],[[398.27411154]]
[[398.20498657]],[[401.60367818]]
[[398.19000244]],[[398.2756601]]
[[398.44000244]],[[398.25808334]]
[[398.52999878]],[[398.50741956]]
[[397.66000366]],[[398.59822095]]
[[396.96499634]],[[397.72873761]]
[[393.95498657]],[[397.02896669]]
[[394.44000244]],[[394.01515217]]
[[396.60501099]],[[394.50119428]]
[[396.98999023]],[[396.66791127]]
[[397.68499756]],[[397.05323996]]
[[396.55999756]],[[397.7500795]]
[[390.13000488]],[[396.62798296]]
[[391.55999756]],[[390.20001845]]
[[393.2250061]],[[391.63674135]]
[[390.]],[[393.3106106]]
[[390.52999878]],[[390.0883152]]
[[390.61499023]],[[390.61462668]]
[[387.67999268]],[[390.69460463]]
[[389.42999268]],[[387.75431515]]
[[386.12008667]],[[389.49036956]]
[[383.42999268]],[[386.16612152]]
[[383.26000977]],[[383.46886197]]
[[382.94000244]],[[383.29832214]]
[[383.42999268]],[[382.98354827]]
[[384.60998535]],[[383.48429999]]
[[386.4375]],[[384.67413108]]
[[391.68499756]],[[386.51567128]]
[[389.15499878]],[[391.77262769]]
[[388.79998779]],[[389.24110897]]
[[391.66000366]],[[388.88153955]]
[[393.95999146]],[[391.73749804]]
