y,pred
276.3599853515625,274.8840482239983
277.44000244140625,276.4335477278878
281.239990234375,277.527269258671
279.2099914550781,281.3344933529911
280.57501220703125,279.3353686822951
280.8999938964844,280.6947263432131
281.739990234375,280.89926924092407
282.9049987792969,281.7356781037529
282.2099914550781,282.90693743432035
284.739990234375,282.2124856978831
285.010009765625,284.7509322888004
284.32000732421875,285.0320340735375
283.8299865722656,284.32677227216504
284.54998779296875,283.88960255763647
285.1000061035156,284.5807806424625
285.6199951171875,285.12158704390384
289.5299987792969,285.64864431760657
290.0,289.5092085469832
290.06500244140625,290.00010911375284
289.8900146484375,290.0998472463385
291.3099975585937,289.95096396502754
292.72900390625,291.35315490379145
294.5,292.73003388398956
297.1000061035156,294.5529130361974
298.67498779296875,297.1511312128303
301.2900085449219,298.7035022573533
300.9049987792969,301.32834499154933
301.6000061035156,300.984026351623
300.4100036621094,301.6541200872286
300.989990234375,300.44865563775033
300.5599975585937,301.0528904031298
302.510009765625,300.6202986807693
301.1050109863281,302.5526198399225
300.6400146484375,301.1436727434906
298.2349853515625,300.7348946996069
296.9949951171875,298.3037219911487
295.42999267578125,296.9790619577293
292.5400085449219,295.41009395576054
294.0050048828125,292.5194500796825
294.4299011230469,294.01321764487443
294.760009765625,294.4666939669036
293.95001220703125,294.78057380796554
294.0400085449219,294.00826936820306
294.1499938964844,294.0763670913265
293.239990234375,294.14426124955315
293.739990234375,293.2911158382258
293.4200134277344,293.8106251521767
292.0806884765625,293.45066324314666
293.25,292.11667526755605
292.4100036621094,293.1918903118931
292.20001220703125,292.4338753932165
292.239990234375,292.3724445910517
290.69000244140625,292.31982522816907
289.57000732421875,290.757845876023
289.95001220703125,289.65698551271316
289.5599975585937,290.02568413319136
289.5400085449219,289.52001842331316
289.45001220703125,289.5618479152136
292.4800109863281,289.4692202426212
292.8800048828125,292.3925983622618
295.20001220703125,292.9237265065151
294.6199951171875,295.28589812574296
292.42999267578125,294.74796228003015
293.2200012207031,292.5100495193219
291.75,293.2721331982622
290.0,291.74988207640126
291.2300109863281,290.0086615793407
291.1600036621094,291.2345003701205
290.8500061035156,291.19828820626907
289.260009765625,290.8982462637005
289.05499267578125,289.30321200308026
290.4200134277344,289.0909889445553
287.3500061035156,290.4233835426786
288.42999267578125,287.33303660164864
287.6600036621094,288.5340023304374
286.8399963378906,287.7377682302734
287.260009765625,286.8884203736262
286.7099914550781,287.3076994370863
287.1499938964844,286.77298722658685
286.5899963378906,287.162366779165
286.5599975585937,286.6436127633456
285.239990234375,286.56478965218747
285.95001220703125,285.27550344807514
286.2200012207031,285.9792841240221
285.3299865722656,286.2249507652434
286.0299987792969,285.3652686411302
282.4200134277344,286.00101702683867
283.5799865722656,282.4275706371533
283.3599853515625,283.63106806904347
285.29998779296875,283.46626984017007
284.32000732421875,285.3732834125242
285.7200012207031,284.4256139129783
284.94000244140625,285.8087394107199
283.1600036621094,285.0142447711928
282.9649963378906,283.24009286499785
282.6300048828125,283.01156765795577
283.54998779296875,282.6848372321922
