y,pred
[[66.80999756]],[[66.59147594]]
[[68.54000092]],[[66.82117257]]
[[68.87999725]],[[68.55112698]]
[[68.44999695]],[[68.89172429]]
[[69.01999664]],[[68.46269652]]
[[69.06999969]],[[69.03380962]]
[[68.87000275]],[[69.08418857]]
[[68.52999878]],[[68.88386883]]
[[68.61000061]],[[68.5434104]]
[[68.90000153]],[[68.62282878]]
[[68.15000153]],[[68.91198865]]
[[67.29499817]],[[68.16120315]]
[[67.]],[[67.30588603]]
[[66.90000153]],[[67.01079596]]
[[66.80000305]],[[66.91092941]]
[[66.06500244]],[[66.8111963]]
[[66.23999786]],[[66.07605579]]
[[66.12999725]],[[66.25067704]]
[[66.12329865]],[[66.14076339]]
[[66.11499786]],[[66.13447309]]
[[66.60500336]],[[66.12673444]]
[[66.29499817]],[[66.61693361]]
[[66.01989746]],[[66.30684078]]
[[66.10209656]],[[66.03165109]]
[[66.33000183]],[[66.11386556]]
[[66.41000366]],[[66.34165796]]
[[66.5]],[[66.42144031]]
[[66.46949768]],[[66.5114026]]
[[66.26000214]],[[66.48099261]]
[[67.08999634]],[[66.27182246]]
[[67.41999817]],[[67.10204195]]
[[67.96499634]],[[67.4321603]]
[[67.91999817]],[[67.97765023]]
[[67.92500305]],[[67.93285572]]
[[67.52999878]],[[67.93738457]]
[[67.65000153]],[[67.54185421]]
[[68.90010071]],[[67.66146018]]
[[69.36000061]],[[68.91203292]]
[[69.05000305]],[[69.3725711]]
[[68.95999908]],[[69.06283761]]
[[69.18499756]],[[68.9729487]]
[[69.93000031]],[[69.19793195]]
[[69.98000336]],[[69.94269207]]
[[68.83999634]],[[69.99225424]]
[[68.54499817]],[[68.85181017]]
[[69.01000214]],[[68.55571266]]
[[69.33999634]],[[69.02030497]]
[[69.86000061]],[[69.35050342]]
[[70.34500122]],[[69.87129333]]
[[70.08000183]],[[70.35719388]]
[[72.06999969]],[[70.09280358]]
[[72.875]],[[72.08322403]]
[[73.55999756]],[[72.88828409]]
[[73.42500305]],[[73.57383784]]
[[73.41999817]],[[73.43969787]]
[[72.95010376]],[[73.43536975]]
[[73.25]],[[72.96509161]]
[[76.75499725]],[[73.26379696]]
[[77.04000092]],[[76.76795467]]
[[75.65499878]],[[77.051692]]
[[76.33999634]],[[75.66552595]]
[[75.11499786]],[[76.35000397]]
[[74.44999695]],[[75.12500441]]
[[74.23000336]],[[74.46095136]]
[[74.23999786]],[[74.24242114]]
[[74.62999725]],[[74.25394423]]
[[75.91999817]],[[74.64494213]]
[[75.14420319]],[[75.93541717]]
[[74.97000122]],[[75.15916286]]
[[74.91000366]],[[74.98469776]]
[[75.37999725]],[[74.92466779]]
[[75.90000153]],[[75.39457085]]
[[75.8789978]],[[75.91570063]]
[[75.93499756]],[[75.8949088]]
[[75.91999817]],[[75.95032908]]
[[75.42500305]],[[75.9336532]]
[[74.79000092]],[[75.43717679]]
[[74.88999939]],[[74.80156174]]
[[75.84999847]],[[74.90187056]]
[[74.98999786]],[[75.86269376]]
[[74.80999756]],[[75.00282326]]
[[74.77999878]],[[74.82303156]]
[[74.73500061]],[[74.79310417]]
[[74.30999756]],[[74.74782917]]
[[73.66000366]],[[74.32242208]]
[[73.73999786]],[[73.67206897]]
[[75.]],[[73.7527276]]
[[74.94999695]],[[75.01401259]]
[[74.06999969]],[[74.96462842]]
[[74.06999969]],[[74.08467598]]
[[74.09999847]],[[74.08430733]]
[[74.55999756]],[[74.11400909]]
[[75.23000336]],[[74.57393905]]
[[74.26999664]],[[75.24458663]]
[[74.45500183]],[[74.28486085]]
[[74.69999695]],[[74.46981154]]
[[74.59999847]],[[74.71386026]]
[[74.42500305]],[[74.61275439]]
[[74.56999969]],[[74.43679775]]
[[74.68000031]],[[74.58093842]]
[[74.04000092]],[[74.68922112]]
[[74.54000092]],[[74.04794951]]
[[75.16999817]],[[74.54850135]]
[[75.37999725]],[[75.18009941]]
[[75.37000275]],[[75.39180008]]
[[75.5]],[[75.38327948]]
[[76.33999634]],[[75.5146328]]
[[77.13960266]],[[76.35587262]]
[[77.26999664]],[[77.15602657]]
[[77.43499756]],[[77.28576697]]
[[76.86000061]],[[77.44987471]]
[[77.46009827]],[[76.87378319]]
[[77.51999664]],[[77.47329014]]
[[76.76000214]],[[77.5327973]]
[[77.21499634]],[[76.77288061]]
[[76.86599731]],[[77.22844907]]
[[76.56999969]],[[76.87959799]]
[[76.12000275]],[[76.5836949]]
[[76.52999878]],[[76.13355508]]
[[76.83999634]],[[76.54364977]]
[[76.47000122]],[[76.85319252]]
[[76.44000244]],[[76.48354892]]
[[76.33000183]],[[76.45364364]]
[[77.09140015]],[[76.34391458]]
[[77.20999908]],[[77.10592582]]
[[77.43000031]],[[77.22497395]]
[[77.26000214]],[[77.44523302]]
[[76.95999908]],[[77.27488683]]
[[76.36000061]],[[76.97635236]]
[[76.52999878]],[[76.3776635]]
[[76.30999756]],[[76.547764]]
[[76.61000061]],[[76.32660217]]
[[76.24500275]],[[76.62498953]]
[[76.40010071]],[[76.25884291]]
[[74.69000244]],[[76.41318036]]
[[74.87999725]],[[74.7049752]]
[[74.87999725]],[[74.89752199]]
[[74.98999786]],[[74.89826567]]
[[75.23000336]],[[75.00693543]]
[[75.72000122]],[[75.24476936]]
[[75.68000031]],[[75.73275852]]
[[76.58000183]],[[75.69152025]]
[[75.76000214]],[[76.58434754]]
[[75.98999786]],[[75.75909731]]
[[76.29000092]],[[75.99117465]]
[[76.48999786]],[[76.29634801]]
[[76.45999908]],[[76.5009142]]
[[76.47000122]],[[76.47384267]]
[[76.51000214]],[[76.48557067]]
[[76.68499756]],[[76.52995538]]
[[77.15000153]],[[76.70767864]]
[[77.10500336]],[[77.17152595]]
[[77.23000336]],[[77.12251112]]
[[76.770401]],[[77.24441849]]
[[76.80000305]],[[76.78262716]]
[[75.37999725]],[[76.81184654]]
[[75.25]],[[75.3923808]]
[[75.90010071]],[[75.26281324]]
[[76.33999634]],[[75.91346799]]
[[76.42500305]],[[76.35352527]]
[[76.37999725]],[[76.43846335]]
[[76.30000305]],[[76.39354352]]
[[77.37999725]],[[76.31362211]]
[[76.22000122]],[[77.39315675]]
[[75.32499695]],[[76.23244553]]
[[75.72499847]],[[75.33651981]]
[[75.66000366]],[[75.73622652]]
[[75.72499847]],[[75.67081677]]
[[75.23000336]],[[75.73527134]]
[[76.41000366]],[[75.23997086]]
[[76.59999847]],[[76.41894735]]
[[76.75]],[[76.60936732]]
[[76.69000244]],[[76.76118961]]
[[76.87999725]],[[76.70358769]]
[[77.18000031]],[[76.89541017]]
[[76.76999664]],[[77.19646991]]
[[78.76499939]],[[76.78631297]]
[[77.98999786]],[[78.77811361]]
[[78.33000183]],[[77.9994298]]
[[78.64499664]],[[78.33785539]]
[[78.60959625]],[[78.65348766]]
[[78.47000122]],[[78.61981298]]
[[78.26000214]],[[78.48237411]]
[[78.15000153]],[[78.27420661]]
[[78.375]],[[78.16538724]]
[[78.01499939]],[[78.39123701]]
[[77.94999695]],[[78.03112637]]
[[77.58999634]],[[77.96562932]]
[[77.5]],[[77.60520966]]
[[77.34999847]],[[77.51544368]]
[[78.48999786]],[[77.36577216]]
[[78.08000183]],[[78.50693473]]
[[77.70999908]],[[78.0980268]]
[[77.56999969]],[[77.72779968]]
[[77.66999817]],[[77.5866499]]
[[77.71499634]],[[77.68545228]]
[[77.22000122]],[[77.72984362]]
[[77.16809845]],[[77.23444843]]
[[77.14499664]],[[77.18398941]]
[[77.15000153]],[[77.16253188]]
[[76.76000214]],[[77.16837368]]
[[76.61000061]],[[76.77775354]]
[[76.84999847]],[[76.62656947]]
[[76.86000061]],[[76.86477154]]
[[77.25]],[[76.87250961]]
[[77.66999817]],[[77.26033989]]
[[77.16999817]],[[77.68006211]]
[[74.55999756]],[[77.18219195]]
[[73.93000031]],[[74.57415959]]
[[74.7990036]],[[73.94545856]]
[[74.73999786]],[[74.81431531]]
[[74.79000092]],[[74.75362971]]
[[74.99500275]],[[74.80186683]]
[[75.33000183]],[[75.00563644]]
[[75.89499664]],[[75.34071109]]
[[75.73000336]],[[75.90646025]]
[[75.87000275]],[[75.74240857]]
[[76.09909821]],[[75.88329633]]
[[76.35500336]],[[76.11317043]]
[[76.01499939]],[[76.3698727]]
[[75.80000305]],[[76.02978694]]
[[75.83999634]],[[75.81320644]]
[[75.84999847]],[[75.85249275]]
[[75.44999695]],[[75.86211111]]
[[75.55000305]],[[75.46152769]]
[[75.77210236]],[[75.5614123]]
[[75.77999878]],[[75.78495623]]
[[75.93000031]],[[75.7938779]]
[[78.91000366]],[[75.94355785]]
[[79.76999664]],[[78.92356122]]
[[80.77999878]],[[79.78303155]]
[[81.98000336]],[[80.79254511]]
[[82.30500031]],[[81.99256107]]
[[82.91999817]],[[82.31667969]]
[[82.70999908]],[[82.93107165]]
[[84.06999969]],[[82.72142043]]
[[84.29000092]],[[84.08291733]]
[[83.73999786]],[[84.3047337]]
[[84.05999756]],[[83.75616092]]
[[84.26999664]],[[84.07754167]]
[[84.49500275]],[[84.28806552]]
[[84.51999664]],[[84.51284319]]
[[88.01000214]],[[84.53743934]]
[[88.36000061]],[[88.03193288]]
[[89.04000092]],[[88.38474275]]
[[89.11499786]],[[89.06400869]]
[[88.12000275]],[[89.13527184]]
[[87.38500214]],[[88.13619052]]
[[87.01999664]],[[87.39841155]]
[[89.19000244]],[[87.03292019]]
[[89.44999695]],[[89.2045052]]
[[89.49500275]],[[89.46604051]]
[[89.61000061]],[[89.51115406]]
[[89.25]],[[89.62630454]]
[[89.59500122]],[[89.26602365]]
[[88.01999664]],[[89.61065224]]
[[89.22000122]],[[88.03505644]]
[[89.83000183]],[[89.23583335]]
[[89.73500061]],[[89.84539272]]
[[90.79499817]],[[89.74986978]]
[[91.05000305]],[[90.80912129]]
[[91.62999725]],[[91.06306246]]
[[90.72000122]],[[91.64290841]]
[[87.31009674]],[[90.73317889]]
[[87.04000092]],[[87.32279081]]
[[86.73000336]],[[87.05254417]]
[[87.48000336]],[[86.74310936]]
[[88.29000092]],[[87.49328852]]
[[88.62000275]],[[88.30332029]]
[[88.51999664]],[[88.63307478]]
[[88.02850342]],[[88.53350504]]
[[89.30000305]],[[88.04408018]]
[[88.33999634]],[[89.31774958]]
[[87.39499664]],[[88.35861703]]
[[88.14499664]],[[87.41320131]]
[[88.20999908]],[[88.16282296]]
