y,pred
[[63.36999893]],[[63.2329947]]
[[63.42499924]],[[63.38200412]]
[[63.60499954]],[[63.43561987]]
[[63.49000168]],[[63.61456652]]
[[63.83000183]],[[63.49890945]]
[[64.81999969]],[[63.83955081]]
[[65.38999939]],[[64.83064046]]
[[65.77999878]],[[65.40114004]]
[[65.87999725]],[[65.79138623]]
[[65.98000336]],[[65.89168499]]
[[66.03500366]],[[65.99177299]]
[[65.98000336]],[[66.04712455]]
[[65.98000336]],[[65.99230096]]
[[65.94029999]],[[65.99258288]]
[[65.23000336]],[[65.95300631]]
[[64.88999939]],[[65.24232762]]
[[64.5]],[[64.90186612]]
[[64.86000061]],[[64.5113999]]
[[64.30999756]],[[64.87119546]]
[[62.90499878]],[[64.32089503]]
[[63.22999954]],[[62.91542501]]
[[62.97000122]],[[63.24067467]]
[[62.96500015]],[[62.9809848]]
[[62.95000076]],[[62.97610413]]
[[63.13999939]],[[62.96095506]]
[[62.97000122]],[[63.15077082]]
[[63.27999878]],[[62.98090387]]
[[63.20999908]],[[63.29117598]]
[[63.53860092]],[[63.22154634]]
[[64.09999847]],[[63.55011589]]
[[64.37000275]],[[64.11146857]]
[[64.44999695]],[[64.38138879]]
[[64.22000122]],[[64.46131935]]
[[65.77999878]],[[64.23178657]]
[[65.58000183]],[[65.793019]]
[[65.80000305]],[[65.5936565]]
[[65.7417984]],[[65.81357753]]
[[66.16000366]],[[65.75436949]]
[[65.62000275]],[[66.1716208]]
[[65.41999817]],[[65.63067363]]
[[66.29000092]],[[65.42982571]]
[[66.06999969]],[[66.29951292]]
[[66.28500366]],[[66.0796982]]
[[66.12000275]],[[66.2954113]]
[[66.62000275]],[[66.13113919]]
[[67.01000214]],[[66.63172845]]
[[66.79000092]],[[67.02202041]]
[[66.63999939]],[[66.80198197]]
[[67.01000214]],[[66.65152281]]
[[67.51499939]],[[67.02118139]]
[[67.08999634]],[[67.52625107]]
[[67.23000336]],[[67.10148961]]
[[67.26000214]],[[67.24189854]]
[[66.81999969]],[[67.27223212]]
[[67.01000214]],[[66.83180864]]
[[67.5]],[[67.02151016]]
[[67.83999634]],[[67.51158312]]
[[67.86100006]],[[67.85176922]]
[[67.99500275]],[[67.87307894]]
[[68.20999908]],[[68.00740361]]
[[68.01000214]],[[68.22238275]]
[[69.98500061]],[[68.0225955]]
[[70.05000305]],[[69.9975866]]
[[70.]],[[70.0618818]]
[[70.07499695]],[[70.01123294]]
[[69.99500275]],[[70.0859908]]
[[69.88999939]],[[70.006274]]
[[69.69999695]],[[69.90213896]]
[[69.82299805]],[[69.71390784]]
[[70.26999664]],[[69.83814067]]
[[70.50299835]],[[70.28523542]]
[[70.52999878]],[[70.51789106]]
[[70.45999908]],[[70.54426056]]
[[70.23999786]],[[70.47349181]]
[[70.5]],[[70.25267943]]
[[70.91999817]],[[70.51105212]]
[[71.08969879]],[[70.92941311]]
[[70.88999939]],[[71.09834416]]
[[71.04000092]],[[70.89898597]]
[[71.12999725]],[[71.04995738]]
[[71.14499664]],[[71.14112482]]
[[70.91999817]],[[71.15731842]]
[[71.31999969]],[[70.93378453]]
[[71.65499878]],[[71.33465928]]
[[71.33750153]],[[71.66990607]]
[[71.13999939]],[[71.3520895]]
[[71.44999695]],[[71.15398169]]
[[71.41999817]],[[71.46367872]]
[[71.58000183]],[[71.43341665]]
[[71.70800018]],[[71.5927824]]
[[71.83000183]],[[71.72086425]]
[[72.19599915]],[[71.8430486]]
[[72.06500244]],[[72.2089373]]
[[72.30999756]],[[72.0777786]]
[[72.52999878]],[[72.32296369]]
[[72.69000244]],[[72.54314135]]
[[72.96499634]],[[72.70308275]]
[[73.]],[[72.97823241]]
[[72.98000336]],[[73.01317253]]
[[73.01999664]],[[72.99302656]]
[[72.88500214]],[[73.03273211]]
[[72.93499756]],[[72.89740317]]
[[72.97000122]],[[72.9469471]]
[[73.19000244]],[[72.98110729]]
[[73.12999725]],[[73.20022342]]
[[73.33999634]],[[73.14009734]]
[[73.48500061]],[[73.35053634]]
[[73.5]],[[73.49646484]]
[[73.58000183]],[[73.51252073]]
[[73.65499878]],[[73.59315512]]
[[74.56999969]],[[73.66895681]]
[[75.06999969]],[[74.58446448]]
[[75.39499664]],[[75.0841705]]
[[75.5]],[[75.40828059]]
[[75.22000122]],[[75.51211216]]
[[75.38500214]],[[75.23162964]]
[[76.01999664]],[[75.39686275]]
[[75.88999939]],[[76.03245588]]
[[76.20159912]],[[75.90303016]]
[[76.37999725]],[[76.2150848]]
[[76.38999939]],[[76.39399708]]
[[75.70999908]],[[76.40433428]]
[[76.26000214]],[[75.72443285]]
[[76.15000153]],[[76.27411519]]
[[76.66999817]],[[76.16915679]]
[[77.23999786]],[[76.69346626]]
[[76.97000122]],[[77.26352389]]
[[76.90000153]],[[76.99012318]]
[[77.14499664]],[[76.9161249]]
[[77.30999756]],[[77.15813744]]
[[77.40000153]],[[77.3216988]]
[[77.29000092]],[[77.41865292]]
[[77.20999908]],[[77.31498498]]
[[77.31999969]],[[77.23565191]]
[[77.15000153]],[[77.34170318]]
[[77.19000244]],[[77.16640782]]
[[76.88999939]],[[77.20151845]]
[[77.06999969]],[[76.89760832]]
[[76.]],[[77.07423999]]
[[76.47000122]],[[76.00242239]]
[[76.19000244]],[[76.47306104]]
[[76.36000061]],[[76.19466037]]
[[76.41999817]],[[76.36685475]]
[[76.38999939]],[[76.42909676]]
[[76.40000153]],[[76.40087129]]
[[76.30000305]],[[76.41196321]]
[[76.59999847]],[[76.31324635]]
[[76.58000183]],[[76.61450518]]
[[76.5]],[[76.59540282]]
[[76.62999725]],[[76.51604692]]
[[76.49500275]],[[76.64591443]]
[[76.40000153]],[[76.51036869]]
[[75.52999878]],[[76.41618287]]
[[75.09999847]],[[75.54708279]]
[[75.29499817]],[[75.11734641]]
[[75.10500336]],[[75.31155219]]
[[74.93000031]],[[75.11938725]]
[[74.91999817]],[[74.94272891]]
[[74.86000061]],[[74.93165668]]
[[73.70500183]],[[74.87032234]]
[[73.55500031]],[[73.71379035]]
[[73.59999847]],[[73.5631292]]
[[73.73000336]],[[73.60853703]]
[[73.72000122]],[[73.73971773]]
[[73.55000305]],[[73.73116459]]
[[72.98000336]],[[73.56267478]]
[[73.56999969]],[[72.99393624]]
[[73.80000305]],[[73.58516095]]
[[73.72499847]],[[73.81577448]]
[[73.87999725]],[[73.74063083]]
[[73.76999664]],[[73.89472286]]
[[73.85099792]],[[73.78363487]]
[[73.66999817]],[[73.86365328]]
[[73.80999756]],[[73.68252508]]
[[74.26999664]],[[73.8225425]]
[[74.63999939]],[[74.2822753]]
[[74.90000153]],[[74.65200472]]
[[75.40000153]],[[74.91235226]]
[[75.00499725]],[[75.41283497]]
[[74.76999664]],[[75.01810407]]
[[74.65000153]],[[74.78269946]]
[[74.54000092]],[[74.66169394]]
[[74.69999695]],[[74.55094774]]
[[74.81999969]],[[74.7108554]]
[[75.01000214]],[[74.83107655]]
[[75.10500336]],[[75.02234977]]
[[75.16000366]],[[75.11914468]]
[[75.83999634]],[[75.17515687]]
[[75.95999908]],[[75.85614044]]
[[75.81500244]],[[75.97618543]]
[[75.77999878]],[[75.83035549]]
[[75.83999634]],[[75.79429514]]
[[75.86000061]],[[75.85381864]]
[[75.83000183]],[[75.87383956]]
[[77.40000153]],[[75.84488814]]
[[77.29000092]],[[77.41673058]]
[[76.98999786]],[[77.30713578]]
[[76.98000336]],[[77.00663572]]
[[76.94000244]],[[76.99545755]]
[[77.]],[[76.95406707]]
[[76.80000305]],[[77.01280314]]
[[77.]],[[76.80922413]]
[[77.37999725]],[[77.00635539]]
[[77.43000031]],[[77.38610929]]
[[76.11499786]],[[77.43780805]]
[[76.55000305]],[[76.12514727]]
[[76.25299835]],[[76.56284002]]
[[76.23999786]],[[76.26783646]]
[[76.16999817]],[[76.25600018]]
[[76.29000092]],[[76.18701952]]
[[76.02999878]],[[76.30764079]]
[[74.33999634]],[[76.04746807]]
[[73.79000092]],[[74.35636781]]
[[74.25]],[[73.80521768]]
[[74.51499939]],[[74.26390482]]
[[74.61000061]],[[74.52909374]]
[[74.72000122]],[[74.62459934]]
[[74.51000214]],[[74.73480073]]
[[74.98000336]],[[74.52420186]]
[[74.91000366]],[[74.99311698]]
[[75.27999878]],[[74.92181299]]
[[76.0490036]],[[75.29119786]]
[[76.11000061]],[[76.06317818]]
[[76.12999725]],[[76.12695865]]
[[76.04000092]],[[76.14733326]]
[[76.08000183]],[[76.05654451]]
[[75.69000244]],[[76.09510075]]
[[75.93000031]],[[75.70335697]]
[[75.68000031]],[[75.94218823]]
[[75.69000244]],[[75.69110045]]
[[75.73000336]],[[75.70101947]]
[[75.80999756]],[[75.74122538]]
[[76.43000031]],[[75.82134835]]
[[76.59999847]],[[76.44163868]]
[[77.37000275]],[[76.61209277]]
[[77.58999634]],[[77.38292506]]
[[78.]],[[77.60317015]]
[[78.08000183]],[[78.01314144]]
[[77.95500183]],[[78.09294616]]
[[78.04000092]],[[77.96783948]]
[[78.41000366]],[[78.05291245]]
[[77.94000244]],[[78.4230138]]
[[78.1289978]],[[77.9529253]]
[[78.27500153]],[[78.14259173]]
[[77.91999817]],[[78.28950061]]
[[77.98000336]],[[77.93492699]]
[[79.34999847]],[[77.99508079]]
[[79.72599792]],[[79.36410045]]
[[79.76000214]],[[79.7386437]]
[[80.11000061]],[[79.77183085]]
[[80.70999908]],[[80.12200806]]
[[80.83999634]],[[80.72291338]]
[[80.55000305]],[[80.85375148]]
[[79.72000122]],[[80.56415205]]
[[79.55000305]],[[79.7346958]]
[[79.76499939]],[[79.56508355]]
[[79.65000153]],[[79.78006716]]
[[79.875]],[[79.66489387]]
[[79.94000244]],[[79.88961543]]
[[80.30000305]],[[79.95434358]]
[[80.48000336]],[[80.3144366]]
[[80.87999725]],[[80.49459758]]
[[80.83000183]],[[80.89478633]]
[[81.1989975]],[[80.84485886]]
[[81.36000061]],[[81.21392325]]
[[80.98000336]],[[81.37536544]]
[[80.94000244]],[[80.99572359]]
[[81.55000305]],[[80.95564676]]
[[81.49500275]],[[81.56657824]]
[[82.01000214]],[[81.5125504]]
[[81.76999664]],[[82.02758063]]
[[82.30500031]],[[81.78607159]]
[[82.44999695]],[[82.31951584]]
[[82.47000122]],[[82.46291261]]
[[82.45999908]],[[82.48144411]]
[[82.56999969]],[[82.47054176]]
[[82.]],[[82.58045985]]
[[81.87000275]],[[82.01182764]]
[[81.41999817]],[[81.8840771]]
[[82.14499664]],[[81.43516443]]
